id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
20809112,"Sopelana, Uribe Kosta .Surf and nature",122272389,Daniela,Vizcaya,Sopelana,43.38296,-2.98188,Entire home/apt,104,2,76,2024-06-03,0.92,1,129,4,
20929143,Apartamentos en el corazón de Gipuzkoa 1,150446003,Eneko,GuipÃºzcoa,Segura,43.01282,-2.25304,Entire home/apt,120,2,12,2024-02-09,0.15,9,285,1,KSS00107
20931147,"Piso en casco antiguo, en zona inmejorable.",28830691,Tania,Ãlava,Vitoria-Gasteiz,42.85057,-2.66906,Entire home/apt,76,2,255,2024-06-17,3.17,2,156,21,EVI00205
20952695,Precioso Apartamento frente al Guggenheim,95412234,Diana,Vizcaya,Bilbao,43.27065,-2.93044,Private room,135,2,93,2024-06-23,1.30,1,65,31,
20965192,Real Unión by Basquelidays,78058732,Eva Y Mikel,GuipÃºzcoa,Irun,43.34348,-1.79692,Entire home/apt,81,1,25,2024-04-27,0.30,15,312,2,ESS02048
20966420,Bidasoa by Basquelidays,78058732,Eva Y Mikel,GuipÃºzcoa,Irun,43.34363,-1.79689,Entire home/apt,92,1,41,2024-03-02,0.51,15,324,5,ESS02049
21003055,Vacaciones tranquilas en Zarautz,65992619,Ana,GuipÃºzcoa,Zarautz,43.28369,-2.16831,Private room,79,2,155,2024-06-09,1.89,1,302,32,
21064702,Piso 3H céntrico en Zarautz WIFI&PARKING ESS00996,67285094,Gorka,GuipÃºzcoa,Zarautz,43.2848,-2.17825,Entire home/apt,275,2,16,2022-12-11,0.20,2,43,0,
21092497,Garai Etxea. Caserío Rural a 15 min. de Bilbao,22614665,Asier,Vizcaya,Arrankudiaga,43.16770935058594,-2.914994955062866,Entire home/apt,612,2,27,2024-06-16,0.34,4,85,6,E-BI-754
21109312,Luminoso apartamento a pie de playa,11907466,Igor,GuipÃºzcoa,Hondarribia,43.38354,-1.79636,Entire home/apt,203,2,47,2023-08-14,0.65,1,195,7,ESS01859
21163841,"Bright and Comfortable bed w/shared bath, Bilbao",43324450,Paulina Bienvenida,Vizcaya,Bilbao,43.25692,-2.94597,Private room,28,3,119,2023-10-28,1.47,2,23,8,
21184115,Piso en Bakio a 100 metros de la playa EBI-548,152972799,Amaia,Vizcaya,Bakio,43.42855,-2.80551,Entire home/apt,178,2,47,2024-03-27,0.58,1,114,5,EBI-548
21273623,Mi Txoko,89372551,María Idoia,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31152,-1.99835,Entire home/apt,170,7,23,2024-05-09,0.28,1,261,4,
21286411,Alojamiento en TORRE SOLOKOETXE License: LBI227,92552399,Mikel,Vizcaya,Bilbao,43.25517,-2.9204,Private room,46,2,32,2024-06-09,0.40,1,20,6,LBI227
21290563,• BEAUTIFUL APARTMENT IN SAN SEBASTIAN: ESS01778 •,37261917,Ibone,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31835,-1.96759,Entire home/apt,199,2,317,2024-06-27,4.09,2,278,56,ESS01778
21291736,Villa Ondarreta: 8 Hab Dobles Frente al Mar,4614604,Apartamentos Donostia,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3162,-2.00357,Entire home/apt,1600,2,152,2024-06-19,1.89,4,104,23,ESS03173
21301732,"BONITO APARTAMENTO, NUEVO Y EN EL CASCO VIEJO!!!",35704563,Serafín,Vizcaya,Bilbao,43.2564697265625,-2.924777030944824,Entire home/apt,127,1,273,2024-06-06,3.42,3,206,17,EBI 00545.
21307579,Entire suite with private bathroom and terrace,65804738,Ricardo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32596,-1.96099,Private room,66,1,19,2024-06-23,0.23,5,73,15,
21309984,Casa rural Zulueta,154229052,Aloña,GuipÃºzcoa,Azkoitia,43.19369,-2.31948,Entire home/apt,354,3,19,2024-05-13,0.25,1,279,5,XSS00164
21365151,"Piso,Apartment, Lekeitio . (Wifi)",154695445,Koldo,Vizcaya,Lekeitio,43.36265,-2.50863,Entire home/apt,100,3,36,2023-12-10,0.45,1,7,6,
21367706,"AMPLIO(130m), pleno CENTRO(Garaje), 4 dormitorios",81710030,Aitor,Ãlava,Vitoria-Gasteiz,42.84656,-2.67059,Entire home/apt,174,2,95,2024-06-16,1.18,1,255,24,EVI0087
21374150,Sagasti-Enea Villa con Piscina y Tenis en la Rioja,47010245,Axier,Ãlava,Samaniego,42.56967,-2.67699,Entire home/apt,361,2,57,2024-06-14,0.71,1,301,11,EVI0113
21392588,Beti Jai - Basque Stay,102583389,Basque Stay,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32482,-1.97682,Entire home/apt,125,1,43,2024-04-24,0.56,36,334,4,ESS02016
21397558,Dormitorio con dos camas individuales,62074746,Jessica,Vizcaya,Valle de TrÃ¡paga-Trapagaran,43.30197,-3.03407,Private room,40,1,107,2024-06-18,1.31,1,153,35,
21452500,lovely quiet single room,155722990,Maria,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32328,-1.96403,Private room,55,3,55,2024-05-11,0.69,1,153,3,
21508623,Garai Rural - Porche Barbacoa a 15 min. de Bilbao,22614665,Asier,Vizcaya,Arrankudiaga,43.1666271,-2.9153971,Entire home/apt,202,2,61,2024-05-12,0.86,4,101,9,E-BI-754
21524745,HIRUTXULO RENTAL - OLD TOWN,153096342,Aitziber,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32291,-1.9853,Entire home/apt,571,2,79,2024-04-08,0.98,1,35,5,ESS00835
21543434,Full rental 4 people 2 nights min. near to Bilbao,156615342,Artesoro,Vizcaya,Galdames,43.259575,-3.135813,Entire home/apt,195,2,42,2024-06-13,0.52,1,254,16,EBI 510
21546361,Single Room.,34333303,Gorka,Ãlava,Vitoria-Gasteiz,42.84078,-2.7088,Private room,28,1,116,2024-06-24,1.44,2,149,17,
21564149,"Hondarribia con piscina, terraza y parking",156647553,José,GuipÃºzcoa,Hondarribia,43.37093,-1.80145,Entire home/apt,278,2,20,2022-09-08,0.25,1,133,0,ESS 01687
21594107,(Zarautz)Piso+Garaje+Wifi+Céntrico,14501714,Miren,GuipÃºzcoa,Zarautz,43.28551,-2.17518,Entire home/apt,239,2,55,2024-06-10,0.69,1,34,3,ESS01662
21600593,Fuenterrabía by Basquelidays,78058732,Eva Y Mikel,GuipÃºzcoa,Hondarribia,43.37073,-1.79353,Entire home/apt,179,1,32,2024-02-04,0.40,15,309,1,ESS01490
21601187,"Tolosa, a world of sensations",9784447,Josu Lesaka,GuipÃºzcoa,Tolosa,43.13775,-2.07432,Entire home/apt,128,2,75,2024-05-12,0.94,1,203,6,ESS 1205
21626597,★City Beach Living! San Sebastian's romantic area★,122050593,Kiwi Casas,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32015,-1.97913,Entire home/apt,255,1,186,2024-06-15,2.34,16,227,19,ESS01257
21631239,Gasteiz Etxea II,27409362,Isabel,Ãlava,Vitoria-Gasteiz,42.83505,-2.65999,Entire home/apt,116,1,170,2024-06-17,2.11,2,185,23,EVI0092
21657632,Tolosa,80463557,"Smiling Rentals, S.L.",GuipÃºzcoa,Hondarribia,43.36261,-1.79188,Entire home/apt,153,1,11,2024-01-02,0.14,21,80,1,
21664696,Casa Rural GAILURRETAN. Hab TOUMBUKTU,79845262,Maika,Vizcaya,Karrantza Harana,43.17981,-3.35984,Private room,75,1,22,2023-08-10,0.30,3,362,1,XBI-0046
21761854,Casa Rural GAILURRETAN. Hab UMADERMIA / MOULAY,79845262,Maika,Vizcaya,Karrantza Harana,43.17989,-3.36189,Private room,75,1,5,2022-08-16,0.07,3,365,0,
21785973,Rincón de Aiara-Apartamentos Rurales-Los Nogales,98489296,Carmen,Ãlava,Ayala,43.09544,-3.07357,Entire home/apt,163,2,0,,,1,193,0,
21793364,Casa Rural GAILURRETAN. Hab GANESHA / KARESANSUI,79845262,Maika,Vizcaya,Karrantza Harana,43.17986,-3.36014,Private room,75,1,6,2023-08-11,0.10,3,365,2,
21797345,Luxury Casco Medieval Vitoria - EVI0091,7859412,Javier,Ãlava,Vitoria-Gasteiz,42.84996,-2.67148,Entire home/apt,92,2,63,2024-06-20,0.79,5,54,13,EVI0091
21798954,Habitación  en La Marina.,156778161,Maria,GuipÃºzcoa,Hondarribia,43.36477,-1.79289,Private room,83,2,71,2024-05-10,0.89,1,175,8,L SS 00160
21817163,Suit Rural espectacular a 15 min de Bilbao,22614665,Asier,Vizcaya,Arrankudiaga,43.1666271,-2.9153971,Entire home/apt,267,2,79,2024-05-26,1.06,4,100,17,E-BI-754
21819611,APARTAMENTO COSTA Parking Indiv. Cerrado Incluido,158997908,Ramon,GuipÃºzcoa,Zumaia,43.291168212890625,-2.2586660385131836,Entire home/apt,171,2,9,2024-06-24,0.11,2,38,4,
21895058,Villa Elisa by Basquelidays,78058732,Eva Y Mikel,GuipÃºzcoa,Hondarribia,43.36391,-1.79673,Entire home/apt,144,1,25,2024-01-22,0.33,15,322,1,ESS02057
21908908,ONDARRETA LUXURY- A/C- PARKING FREE-WIFI,97480661,Elena,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.313526,-2.002822,Entire home/apt,400,1,44,2024-06-23,0.58,2,135,10,ESS-01699
21945177,"TOWNHALL LUXURY, PARKING, JACUZZI, 2BATH,2ROOMS",129103964,Xabier,Vizcaya,Bilbao,43.26594,-2.9227,Entire home/apt,214,1,368,2024-06-11,4.65,1,223,49,E-BI-414
21947072,Garibai Apartment Best Location Beach 100m,12806484,Irati,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32083,-1.98357,Entire home/apt,206,3,204,2024-06-26,2.58,1,269,37,ESS-00234
21956759,Ku by Oldtown Ss Apartments,151115652,Amaia,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32255,-1.98279,Entire home/apt,331,1,29,2024-06-02,0.39,9,81,5,ESS00599
21956805,La by Oldtown Ss Apartments,151115652,Amaia,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32343,-1.98508,Entire home/apt,255,1,25,2024-06-02,0.34,9,74,5,ESS00334
21977721,Apartamento Primera linea de mar en Playa Zarautz,160460211,Ramon,GuipÃºzcoa,Zarautz,43.28691,-2.17613,Entire home/apt,281,7,15,2023-08-06,0.21,1,315,3,ESS01649
21994283,APARTAMENTO EN CASCO HISTÓRICO DE PORTUGALETE,160598549,Isabel,Vizcaya,Portugalete,43.32064,-3.01748,Entire home/apt,93,2,121,2024-06-18,1.52,1,3,13,EBI 585
22026264,Vive Vitoria! en el parque del Prado,21203493,Aitor,Ãlava,Vitoria-Gasteiz,42.84109,-2.68338,Entire home/apt,285,2,5,2021-10-11,0.07,8,75,0,
22044747,APARTAMENTO TERRAZA Y VISTAS SEGUNDA PLANTA,160960110,Eukene,GuipÃºzcoa,Hondarribia,43.3671,-1.7936,Entire home/apt,310,7,4,2018-11-11,0.05,1,210,0,
22100147,Alojamiento con vistas en Orio-San Sebastián,161446055,Angel,GuipÃºzcoa,Orio,43.27965,-2.1228,Entire home/apt,94,1,331,2024-06-09,4.47,1,122,58,
22119892,Vivienda para familia o grupo 2,3297234,Teresa,Vizcaya,Bilbao,43.26016,-2.93078,Entire home/apt,209,4,23,2023-08-20,0.32,2,31,4,
22147671,Habitación doble en zona tranquila en Bilbao,161748126,Fanida,Vizcaya,Bilbao,43.25292,-2.94712,Private room,66,30,14,2022-08-28,0.22,1,364,0,
22271103,"PISO CASCO VIEJO, CÉNTRICO, ASCENSOR, WIFI",162637389,Oscar,Vizcaya,Bilbao,43.25649,-2.9237,Entire home/apt,148,2,242,2024-06-29,3.06,1,167,64,EBI00610
22290991,Guadalupe by Basquelidays,78058732,Eva Y Mikel,GuipÃºzcoa,Hondarribia,43.36442,-1.79738,Entire home/apt,179,1,15,2023-09-10,0.24,15,339,1,ESS02265
22293577,"SINGLE OWNER/ Families,beach, citycenter, telework",162939300,J Miguel,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32473,-1.97245,Entire home/apt,253,2,239,2024-06-27,3.02,1,243,35,ESS01655
22301598,"Apartamento Coqueto en Bilbao, registro EBI00612",163017511,Carlos,Vizcaya,Bilbao,43.25059,-2.91939,Entire home/apt,94,3,230,2024-06-16,2.98,1,82,37,
22313254,POZAS by Kyosai,27570356,Nerea,Vizcaya,Bilbao,43.2616,-2.94208,Entire home/apt,201,1,88,2024-06-17,1.11,3,61,8,E-BI-604
22319240,Eider - Basque Stay,102583389,Basque Stay,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31579,-1.9888,Entire home/apt,105,1,60,2024-05-26,0.77,36,315,4,ESS01831
22333833,Apartamento con garaje en Mutriku,40577960,Amaia,GuipÃºzcoa,Mutriku,43.30483,-2.38466,Entire home/apt,93,2,136,2024-06-26,1.76,1,26,33,ESS03325
22427742,Lujosa habitación muy céntrico con baño privado 2,143548447,Luisa,Vizcaya,Bilbao,43.26288,-2.93206,Private room,82,1,578,2024-06-26,7.30,3,315,123,BI191
22440533,EKHILORE. Acogedor apartamento Casco Viejo Bilbao,124112952,Xabier,Vizcaya,Bilbao,43.25709,-2.92571,Entire home/apt,141,2,362,2024-06-28,4.60,1,61,68,E-BI-633
22469214,L-BI-282 Doble room Bilbao Center. Air conditioned,100886483,Lurdes,Vizcaya,Bilbao,43.2579,-2.93532,Private room,104,1,155,2024-06-21,2.04,3,47,16,
22475944,"Habitación con baño en Sopela, cerca de la playa",164779616,Ion,Vizcaya,Sopelana,43.37748,-2.98831,Private room,71,2,65,2024-05-24,1.14,1,49,9,LBI00320
22490737,"StudioLoft in Chalet,700mBeach,Nature 20miBilbao",154456731,Goodwaters,Vizcaya,Barrika,43.39608,-2.97461,Entire home/apt,140,3,70,2023-08-19,0.96,1,0,7,
22540430,Prim Suite by FeelFree Rentals,124008929,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31521224975586,-1.980239987373352,Entire home/apt,520,2,22,2024-06-06,0.29,126,305,9,ESS01556
22559779,Villa Enea by FeelFree Rentals,124008929,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.295047760009766,-1.9715420007705688,Entire home/apt,2065,2,22,2024-06-08,0.30,126,292,8,ESS 01692
22560093,Basque Terrace by FeelFree Rentals,124008929,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.324214935302734,-1.9818919897079468,Entire home/apt,579,2,70,2024-05-19,0.93,126,299,19,ESS1314
22567734,"Bilbao Centro - Habitación, baño y balcón privado.",86104695,Lucia,Vizcaya,Bilbao,43.2571,-2.93806,Private room,75,2,128,2024-05-26,1.68,1,37,14,L-BI-255
22593892,Sopela Beach Home EBI00634,47130043,Arkaitz,Vizcaya,Sopelana,43.37793,-2.99576,Entire home/apt,500,6,13,2019-07-15,0.17,1,29,0,EBI00634
22653861,Casa rural ideal para grupos y familias,166842138,Iker,Ãlava,Labastida,42.63354,-2.83116,Entire home/apt,345,2,19,2024-04-28,0.26,2,305,4,
22663899,KABUXA - Basque Stay,102583389,Basque Stay,GuipÃºzcoa,Hondarribia,43.36435,-1.79214,Entire home/apt,197,1,7,2022-08-19,0.15,36,252,0,ESS02132
22723384,Espacio Tipo Apartamento Completo e Independiente,167679300,Julen,Vizcaya,Erandio,43.30590057373047,-2.9543869495391846,Private room,74,2,200,2024-06-24,2.58,1,127,26,L-BI-213
22727662,CHIC & CENTRAL DESIGN APART  5 PAX ! 3 BEDROOMS,25039584,Ss Housing,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31744,-1.98318,Entire home/apt,404,2,82,2024-06-16,1.05,16,23,17,
22731717,Albergue ideal para disfrutar en grupo o en famlia,166842138,Iker,Ãlava,Labastida,42.63415,-2.83401,Entire home/apt,295,2,9,2023-08-27,0.12,2,328,3,bvi00002
22784229,Ático rural entre las tres ciudades y 15km del mar,168317676,Argiñe,GuipÃºzcoa,Elgoibar,43.20761,-2.39806,Entire home/apt,95,2,64,2024-06-18,0.84,1,273,21,ESS01929
22803919,ATeRiAN Unique and inviting Loft 1,13522693,Aterian,GuipÃºzcoa,Zarautz,43.28435,-2.17575,Entire home/apt,180,1,26,2023-09-15,0.34,16,351,5,TSS00084
22807728,Habitacion triple con balcon  102,104527794,Carolina,GuipÃºzcoa,Ormaiztegi,43.04283,-2.25222,Private room,147,1,5,2023-07-11,0.07,11,129,1,
22808061,"TURQUESA :) PARKING & WIFI, Bilbao Apto, centro.",153527958,Ana,Vizcaya,Bilbao,43.25482,-2.94647,Entire home/apt,233,3,94,2024-05-31,1.24,1,93,14,E. BI - 957
22811318,Erreka Beach EBI 657,37560891,Julen,Vizcaya,Mundaka,43.40435,-2.70201,Entire home/apt,189,2,21,2024-06-23,0.28,1,289,4,EBI 657
22837933,Garraitz Island,24075395,Edurne,Vizcaya,Lekeitio,43.36661,-2.50139,Entire home/apt,143,1,157,2024-06-09,2.15,1,25,33,EBI619
22845595,Cozy home in the countryside by Egona,40549256,Egona,GuipÃºzcoa,Aia,43.28471,-2.13846,Entire home/apt,437,1,15,2024-06-02,0.22,15,307,4,ESS00918
22872473,Always Easy I Ondarreta,5254782,Always Easy,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31425,-2.00145,Entire home/apt,165,1,31,2023-07-15,0.40,25,297,1,ESS00988
22903018,Bilbao – Casco Viejo – Parking – WIFI Gratis,150809814,J. Ramiro,Vizcaya,Bilbao,43.25516,-2.91525,Entire home/apt,98,2,300,2024-06-25,3.86,4,273,16,EBI00624
22922073,15min walk OldTown+FREE PARKING+3/4BEDS,53835119,Andoni,Vizcaya,Bilbao,43.2439,-2.92507,Entire home/apt,103,3,215,2024-06-23,2.76,2,121,56,EBI639
22929794,"Habítacion privada en la ría,Euskalduna,San Mamés",113753044,Enrique,Vizcaya,Bilbao,43.26384,-2.95427,Private room,86,2,62,2024-05-18,0.91,1,167,3,LBI-324
22932801,Schönes kleines Zimmer mit Meeresblick,16164295,Eva,GuipÃºzcoa,Irun,43.33167,-1.80402,Private room,68,2,108,2024-06-23,1.42,1,25,25,LSS00152
22936493,Always Easy | Zurriola,5254782,Always Easy,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3233,-1.97815,Entire home/apt,159,1,50,2023-05-28,0.66,25,297,0,ESS01734
22996212,La Concha Attic by FeelFree Rentals,124008929,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.320281982421875,-1.9806360006332397,Entire home/apt,446,2,46,2024-06-10,0.60,126,303,8,ESS01716
22997280,Bilbao Design & Elegance- EBI 00579,170568222,Crisol Apartment,Vizcaya,Bilbao,43.25583,-2.92581,Entire home/apt,120,1,392,2024-06-20,5.14,1,276,80,EBI-00579
23031390,★ San Sebastian Escape! ★,122050593,Kiwi Casas,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30528,-1.97565,Entire home/apt,215,1,193,2024-05-30,2.51,16,247,22,ESS02037
23035791,Habitacion Triple 301,104527794,Carolina,GuipÃºzcoa,Ormaiztegi,43.04386,-2.25239,Private room,147,1,2,2019-08-19,0.03,11,135,0,
23038644,"Bella Easo, in the city center",98189424,Iberorent Apartments,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31415,-1.98213,Entire home/apt,486,1,43,2024-06-02,0.57,25,109,14,ESS00485
23056638,Habitacion Individual 202,104527794,Carolina,GuipÃºzcoa,Ormaiztegi,43.04414,-2.25372,Private room,76,1,6,2024-05-06,0.17,11,137,1,
23071088,Bellavista view Zurriola Beach + PARKING,25039584,Ss Housing,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3249,-1.98223,Entire home/apt,224,2,123,2024-06-15,1.66,16,43,23,
23082596,Familiar con Bañera y ducha 101,104527794,Carolina,GuipÃºzcoa,Ormaiztegi,43.04301,-2.25426,Private room,176,1,3,2021-08-08,0.04,11,122,0,HSS00800
23120362,Piso a estrenar. Old town. Superbistak!,171793203,Paul,Vizcaya,Lekeitio,43.36466,-2.50427,Entire home/apt,149,1,50,2024-06-09,0.66,1,214,20,E-BI-650
23135935,Bonito piso en el centro de Irún a 4 Km de hendaya,6069913,Eduvigis,GuipÃºzcoa,Irun,43.34054,-1.79138,Entire home/apt,120,2,71,2024-06-09,0.92,1,285,20,B31763691
23225283,"Habitación individual ""A""",166559335,Francisco,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30865,-1.97173,Private room,40,1,480,2024-06-29,6.30,1,133,80,
23229263,Bilbao·City Center·Guggenheim·Abando · From 1888,937934,León,Vizcaya,Bilbao,43.26682,-2.93261,Entire home/apt,221,2,208,2024-06-16,2.69,3,131,34,E-BI-388
23229509,Gloria Suites 3 - 2 dormitorios,3746437,Nuria,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32184,-1.97382,Entire home/apt,389,1,47,2024-06-09,0.63,12,266,8,ESS01809
23246570,Good People Surf Camp Zarautz,5485374,Jeroen,GuipÃºzcoa,Zarautz,43.28766,-2.145,Shared room,30,3,25,2023-09-07,0.34,1,30,3,
23249119,"Upscale Suite, bath, living room & balconies",1823300,Jon & Manex,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32481,-1.98418,Private room,214,1,15,2023-07-03,0.21,8,304,1,
23273259,Apto. en Getxo junto a la playa y el metro,118569666,Laura,Vizcaya,Getxo,43.35629,-3.01726,Entire home/apt,124,7,65,2024-06-02,0.85,1,140,7,E-BI-596
23288289,Aldako Tranquilo y espacioso con parking. Playa,152803618,Kontxi,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32093,-1.96941,Entire home/apt,206,3,42,2023-08-27,0.55,1,67,4,ESS00255
23307168,"Zarautz. Muy cerca de la playa, piscina en verano",173541785,Jose Luis,GuipÃºzcoa,Zarautz,43.28743,-2.16138,Entire home/apt,180,7,8,2022-08-30,0.11,1,165,0,
23345477,Lekeitio Apartment,85684651,Felix,Vizcaya,Lekeitio,43.3642,-2.50707,Entire home/apt,85,2,57,2024-05-11,0.75,1,293,5,EB1648
23348113,APART. FRONTON  ACCESO DIRECTO PLAYA,87672670,Roberto Y Susana,Vizcaya,Gautegiz Arteaga,43.39112,-2.681,Entire home/apt,300,3,41,2023-09-11,0.57,2,13,6,LBI00349
23351768,APART KIZKITZA exclusivo URDAIBAI con acceso playa,87672670,Roberto Y Susana,Vizcaya,Gautegiz Arteaga,43.39011,-2.68046,Entire home/apt,300,2,56,2024-05-12,0.74,2,128,9,LBI00349
23357936,Casa amplia y luminosa en el centro de Bilbao.,174057707,Beatriz & Luis,Vizcaya,Bilbao,43.25887,-2.93136,Entire home/apt,229,3,26,2024-01-02,0.35,1,107,3,E-BI-752
23363492,10 min pie Catedral de Sta. María. Garaje incluido,26341090,Pilar,Ãlava,Vitoria-Gasteiz,42.85121,-2.67999,Entire home/apt,104,2,262,2024-06-16,3.41,1,93,43,EVI0076
23386387,PISO JUNTO A LA PLAYA,174347827,Keti,GuipÃºzcoa,Zumaia,43.30072,-2.25882,Entire home/apt,130,2,147,2024-06-08,1.93,1,113,32,ESS01671
23387107,Centro romantico. Habitación con baño privado,3358229,Asier,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31765,-1.97987,Private room,150,5,10,2023-09-13,0.17,3,250,3,LSS00219
23405047,L- BI- 282 Suit with bathroom. Air conditioning,100886483,Lurdes,Vizcaya,Bilbao,43.2579,-2.93532,Private room,104,1,21,2024-03-19,0.28,3,43,1,
23410099,LUGAR IDILICO CERCA DE LAS CAPITALES VASCAS (II),174203565,Juan José,Vizcaya,Berriz,43.19252,-2.58044,Entire home/apt,500,3,26,2019-11-03,0.36,1,211,0,LBI221
23415222,9 Bahia C in San Marcial 28,3746437,Nuria,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31866,-1.98211,Entire home/apt,334,1,22,2023-09-23,0.31,12,259,1,
23415444,Casco histórico con terraza de acceso directo.,174613612,Nicolas,Vizcaya,Bilbao,43.25871,-2.92279,Private room,350,3,20,2024-03-24,0.26,1,255,14,LBI246
23425374,"Apto. Céntrico en Bilbao, parking gratis, wifi.",174538464,Maria Elena,Vizcaya,Bilbao,43.25715,-2.94046,Entire home/apt,76,2,384,2024-06-21,5.31,1,70,92,
23426111,Apto Mirando a la Costa Guipuzcoana+wifi +Garaje,174719123,Joseba Andoni,GuipÃºzcoa,Mutriku,43.30899,-2.38401,Private room,2000,3,113,2024-05-22,1.55,1,124,14,ESS01743
23427338,4 Bella Easo B San Marcial 28,3746437,Nuria,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31953,-1.98281,Entire home/apt,464,1,70,2024-04-17,0.93,12,260,10,TSS0013
23428128,Fika Flat. Casco Viejo.PARKING 15€ x día.,46650620,Ibone,Vizcaya,Bilbao,43.257442474365234,-2.918731927871704,Entire home/apt,150,2,167,2024-05-20,2.20,1,103,7,EBI00621
23461870,Loft by Basquelidays,78058732,Eva Y Mikel,GuipÃºzcoa,Hondarribia,43.36313,-1.79652,Entire home/apt,92,1,12,2023-07-02,0.16,15,304,1,ESS02057
23484774,habitación matrimonial céntrico con TV-WIFI,84915138,Juan Carlos,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30989,-1.98147,Private room,105,2,16,2023-12-30,0.22,1,0,5,
23498337,6 Getaria B superb central apartment,106531048,Nerea,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32,-1.98252,Entire home/apt,464,1,37,2024-03-25,0.49,4,278,2,TSS0013
23510372,EBI603. Bonito piso con parking. 50mts Guggenheim,71721442,Iker,Vizcaya,Bilbao,43.26742,-2.93389,Entire home/apt,129,2,382,2024-06-24,4.96,1,63,77,EB1603
23512208,"Orly, a dos pasos de la playa de La Concha",18192487,Bigalarent,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31629,-1.98563,Entire home/apt,390,1,26,2023-08-20,0.34,9,114,1,ESS00812
23514209,Bilbao Getxo apartamento privado con playa a 200m,43879219,Olatz,Vizcaya,Getxo,43.34703,-3.00881,Entire home/apt,94,1,217,2024-06-14,2.83,1,90,60,LBI00425
23519953,ZURRIOLA LUXURY- A/C -WIFI,97480661,Elena,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32303,-1.97683,Entire home/apt,521,1,103,2024-06-27,1.40,2,129,14,ESS-01323
23523643,"Alojamiento Santa Engracia, en Laguardia.",52310253,Eduardo,Ãlava,Laguardia,42.55298,-2.58441,Entire home/apt,125,2,43,2024-02-18,0.56,1,140,2,EVI-0112
23550744,BILBAO. Metro/Bus 2 minutos +Wifi + 2 garajes.,65042652,Iker,Vizcaya,Bilbao,43.2902,-2.96128,Entire home/apt,164,30,8,2019-11-15,0.11,7,180,0,EBI00712
