Any,Comarca,Tipologia,Habitatges,Capacitat,Entitat privada d'iniciativa social_count,Entitat d'iniciativa pública_count,Entitat privada d'iniciativa mercantil_count,Habitatge acumulat,Capacitat acumulada
2009,Selva,Llar amb suport,0,0,,,,0,0
2009,Selva,Llar residència,0,0,,,,4,79
2009,Selva,Residència,0,0,,,,1,79
2009,Solsonès,Llar amb suport,0,0,,,,0,0
2009,Solsonès,Llar residència,0,0,,,,1,21
2009,Solsonès,Residència,0,0,,,,0,0
2009,Tarragonès,Llar amb suport,0,0,,,,0,0
2009,Tarragonès,Llar residència,0,0,,,,5,73
2009,Tarragonès,Residència,0,0,,,,1,24
2009,Terra Alta,Llar amb suport,0,0,,,,0,0
2009,Terra Alta,Llar residència,0,0,,,,0,0
2009,Terra Alta,Residència,0,0,,,,0,0
2009,Urgell,Llar amb suport,0,0,,,,0,0
2009,Urgell,Llar residència,0,0,,,,3,71
2009,Urgell,Residència,0,0,,,,0,0
2009,Val d'Aran,Llar amb suport,0,0,,,,0,0
2009,Val d'Aran,Llar residència,0,0,,,,0,0
2009,Val d'Aran,Residència,0,0,,,,0,0
2009,Vallès Occidental,Llar amb suport,0,0,,,,0,0
2009,Vallès Occidental,Llar residència,0,0,,,,15,202
2009,Vallès Occidental,Residència,0,0,,,,9,570
2009,Vallès Oriental,Llar amb suport,0,0,,,,0,0
2009,Vallès Oriental,Llar residència,0,0,,,,5,77
2009,Vallès Oriental,Residència,0,0,,,,4,136
2010,Alt Camp,Llar amb suport,0,0,,,,0,0
2010,Alt Camp,Llar residència,0,0,,,,1,8
2010,Alt Camp,Residència,0,0,,,,0,0
2010,Alt Empordà,Llar amb suport,0,0,,,,0,0
2010,Alt Empordà,Llar residència,1,12,0.0,0.0,1.0,3,45
2010,Alt Empordà,Residència,0,0,,,,1,44
2010,Alt Penedès,Llar amb suport,0,0,,,,0,0
2010,Alt Penedès,Llar residència,0,0,,,,5,59
2010,Alt Penedès,Residència,1,4,0.0,0.0,1.0,4,70
2010,Alt Urgell,Llar amb suport,0,0,,,,0,0
2010,Alt Urgell,Llar residència,0,0,,,,1,12
2010,Alt Urgell,Residència,0,0,,,,0,0
2010,Alta Ribagorça,Llar amb suport,0,0,,,,0,0
2010,Alta Ribagorça,Llar residència,0,0,,,,0,0
2010,Alta Ribagorça,Residència,0,0,,,,0,0
2010,Anoia,Llar amb suport,0,0,,,,0,0
2010,Anoia,Llar residència,0,0,,,,9,79
2010,Anoia,Residència,0,0,,,,3,63
2010,Bages,Llar amb suport,0,0,,,,0,0
2010,Bages,Llar residència,2,48,0.0,0.0,2.0,11,156
2010,Bages,Residència,0,0,,,,5,141
2010,Baix Camp,Llar amb suport,0,0,,,,0,0
2010,Baix Camp,Llar residència,1,20,0.0,0.0,1.0,5,85
2010,Baix Camp,Residència,0,0,,,,5,376
2010,Baix Ebre,Llar amb suport,0,0,,,,0,0
2010,Baix Ebre,Llar residència,0,0,,,,3,50
2010,Baix Ebre,Residència,0,0,,,,0,0
2010,Baix Empordà,Llar amb suport,0,0,,,,0,0
2010,Baix Empordà,Llar residència,1,12,0.0,0.0,1.0,2,24
2010,Baix Empordà,Residència,0,0,,,,1,16
2010,Baix Llobregat,Llar amb suport,0,0,,,,0,0
2010,Baix Llobregat,Llar residència,0,0,,,,12,204
2010,Baix Llobregat,Residència,0,0,,,,5,216
2010,Baix Penedès,Llar amb suport,0,0,,,,0,0
2010,Baix Penedès,Llar residència,0,0,,,,2,29
2010,Baix Penedès,Residència,0,0,,,,0,0
2010,Barcelonès,Llar amb suport,0,0,,,,1,7
2010,Barcelonès,Llar residència,2,16,0.0,0.0,2.0,44,549
2010,Barcelonès,Residència,2,52,2.0,0.0,0.0,16,534
2010,Berguedà,Llar amb suport,0,0,,,,0,0
2010,Berguedà,Llar residència,0,0,,,,2,12
2010,Berguedà,Residència,0,0,,,,1,60
2010,Cerdanya,Llar amb suport,0,0,,,,0,0
2010,Cerdanya,Llar residència,0,0,,,,1,8
2010,Cerdanya,Residència,0,0,,,,0,0
2010,Conca de Barberà,Llar amb suport,0,0,,,,0,0
2010,Conca de Barberà,Llar residència,0,0,,,,2,25
2010,Conca de Barberà,Residència,0,0,,,,0,0
2010,Garraf,Llar amb suport,0,0,,,,0,0
2010,Garraf,Llar residència,0,0,,,,1,23
2010,Garraf,Residència,0,0,,,,1,60
2010,Garrigues,Llar amb suport,0,0,,,,0,0
2010,Garrigues,Llar residència,0,0,,,,2,40
2010,Garrigues,Residència,0,0,,,,0,0
2010,Garrotxa,Llar amb suport,0,0,,,,0,0
2010,Garrotxa,Llar residència,0,0,,,,3,36
2010,Garrotxa,Residència,0,0,,,,1,22
2010,Gironès,Llar amb suport,0,0,,,,0,0
2010,Gironès,Llar residència,0,0,,,,8,86
2010,Gironès,Residència,1,30,0.0,0.0,1.0,7,214
2010,Lluçanès,Llar amb suport,0,0,,,,0,0
2010,Lluçanès,Llar residència,0,0,,,,0,0
2010,Lluçanès,Residència,0,0,,,,0,0
2010,Maresme,Llar amb suport,0,0,,,,0,0
2010,Maresme,Llar residència,0,0,,,,12,139
2010,Maresme,Residència,0,0,,,,4,248
2010,Moianès,Llar amb suport,0,0,,,,0,0
2010,Moianès,Llar residència,0,0,,,,1,9
2010,Moianès,Residència,0,0,,,,0,0
2010,Montsià,Llar amb suport,0,0,,,,0,0
2010,Montsià,Llar residència,1,12,0.0,0.0,1.0,3,44
2010,Montsià,Residència,0,0,,,,1,31
2010,Noguera,Llar amb suport,0,0,,,,0,0
2010,Noguera,Llar residència,0,0,,,,3,33
2010,Noguera,Residència,0,0,,,,1,34
2010,Osona,Llar amb suport,0,0,,,,0,0
2010,Osona,Llar residència,1,15,0.0,0.0,1.0,3,47
2010,Osona,Residència,0,0,,,,1,56
2010,Pallars Jussà,Llar amb suport,0,0,,,,0,0
2010,Pallars Jussà,Llar residència,0,0,,,,0,0
2010,Pallars Jussà,Residència,0,0,,,,0,0
2010,Pallars Sobirà,Llar amb suport,0,0,,,,0,0
2010,Pallars Sobirà,Llar residència,0,0,,,,0,0
2010,Pallars Sobirà,Residència,0,0,,,,0,0
2010,Pla d'Urgell,Llar amb suport,0,0,,,,0,0
2010,Pla d'Urgell,Llar residència,0,0,,,,2,48
2010,Pla d'Urgell,Residència,0,0,,,,2,35
2010,Pla de l'Estany,Llar amb suport,0,0,,,,0,0
2010,Pla de l'Estany,Llar residència,0,0,,,,1,18
2010,Pla de l'Estany,Residència,0,0,,,,2,30
2010,Priorat,Llar amb suport,0,0,,,,0,0
2010,Priorat,Llar residència,0,0,,,,1,16
2010,Priorat,Residència,0,0,,,,0,0
2010,Ribera d'Ebre,Llar amb suport,0,0,,,,0,0
2010,Ribera d'Ebre,Llar residència,0,0,,,,0,0
2010,Ribera d'Ebre,Residència,0,0,,,,0,0
2010,Ripollès,Llar amb suport,0,0,,,,0,0
2010,Ripollès,Llar residència,0,0,,,,4,47
2010,Ripollès,Residència,0,0,,,,1,26
2010,Segarra,Llar amb suport,0,0,,,,0,0
2010,Segarra,Llar residència,0,0,,,,0,0
2010,Segarra,Residència,0,0,,,,0,0
2010,Segrià,Llar amb suport,0,0,,,,0,0
2010,Segrià,Llar residència,1,12,0.0,0.0,1.0,17,321
2010,Segrià,Residència,0,0,,,,5,300
2010,Selva,Llar amb suport,0,0,,,,0,0
2010,Selva,Llar residència,1,12,0.0,0.0,1.0,5,91
2010,Selva,Residència,0,0,,,,1,79
2010,Solsonès,Llar amb suport,0,0,,,,0,0
2010,Solsonès,Llar residència,0,0,,,,1,21
2010,Solsonès,Residència,0,0,,,,0,0
2010,Tarragonès,Llar amb suport,0,0,,,,0,0
2010,Tarragonès,Llar residència,0,0,,,,5,73
2010,Tarragonès,Residència,0,0,,,,1,24
2010,Terra Alta,Llar amb suport,0,0,,,,0,0
2010,Terra Alta,Llar residència,0,0,,,,0,0
2010,Terra Alta,Residència,0,0,,,,0,0
2010,Urgell,Llar amb suport,0,0,,,,0,0
2010,Urgell,Llar residència,0,0,,,,3,71
2010,Urgell,Residència,0,0,,,,0,0
2010,Val d'Aran,Llar amb suport,0,0,,,,0,0
2010,Val d'Aran,Llar residència,0,0,,,,0,0
2010,Val d'Aran,Residència,0,0,,,,0,0
2010,Vallès Occidental,Llar amb suport,0,0,,,,0,0
2010,Vallès Occidental,Llar residència,1,24,0.0,0.0,1.0,16,226
2010,Vallès Occidental,Residència,1,30,0.0,0.0,1.0,10,600
2010,Vallès Oriental,Llar amb suport,0,0,,,,0,0
2010,Vallès Oriental,Llar residència,1,22,0.0,0.0,1.0,6,99
2010,Vallès Oriental,Residència,0,0,,,,4,136
2011,Alt Camp,Llar amb suport,0,0,,,,0,0
2011,Alt Camp,Llar residència,0,0,,,,1,8
2011,Alt Camp,Residència,0,0,,,,0,0
2011,Alt Empordà,Llar amb suport,0,0,,,,0,0
2011,Alt Empordà,Llar residència,0,0,,,,3,45
2011,Alt Empordà,Residència,0,0,,,,1,44
2011,Alt Penedès,Llar amb suport,0,0,,,,0,0
2011,Alt Penedès,Llar residència,0,0,,,,5,59
2011,Alt Penedès,Residència,0,0,,,,4,70
2011,Alt Urgell,Llar amb suport,0,0,,,,0,0
2011,Alt Urgell,Llar residència,0,0,,,,1,12
2011,Alt Urgell,Residència,0,0,,,,0,0
2011,Alta Ribagorça,Llar amb suport,0,0,,,,0,0
2011,Alta Ribagorça,Llar residència,0,0,,,,0,0
2011,Alta Ribagorça,Residència,0,0,,,,0,0
2011,Anoia,Llar amb suport,0,0,,,,0,0
2011,Anoia,Llar residència,2,18,0.0,0.0,2.0,11,97
2011,Anoia,Residència,0,0,,,,3,63
2011,Bages,Llar amb suport,0,0,,,,0,0
2011,Bages,Llar residència,0,0,,,,11,156
2011,Bages,Residència,0,0,,,,5,141
2011,Baix Camp,Llar amb suport,0,0,,,,0,0
2011,Baix Camp,Llar residència,0,0,,,,5,85
2011,Baix Camp,Residència,0,0,,,,5,376
2011,Baix Ebre,Llar amb suport,0,0,,,,0,0
2011,Baix Ebre,Llar residència,0,0,,,,3,50
2011,Baix Ebre,Residència,0,0,,,,0,0
2011,Baix Empordà,Llar amb suport,0,0,,,,0,0
2011,Baix Empordà,Llar residència,1,10,0.0,0.0,1.0,3,34
2011,Baix Empordà,Residència,0,0,,,,1,16
2011,Baix Llobregat,Llar amb suport,0,0,,,,0,0
2011,Baix Llobregat,Llar residència,0,0,,,,12,204
2011,Baix Llobregat,Residència,0,0,,,,5,216
2011,Baix Penedès,Llar amb suport,0,0,,,,0,0
2011,Baix Penedès,Llar residència,1,22,0.0,0.0,1.0,3,51
2011,Baix Penedès,Residència,0,0,,,,0,0
2011,Barcelonès,Llar amb suport,0,0,,,,1,7
2011,Barcelonès,Llar residència,3,21,1.0,0.0,2.0,47,570
2011,Barcelonès,Residència,2,81,1.0,0.0,1.0,18,615
2011,Berguedà,Llar amb suport,0,0,,,,0,0
2011,Berguedà,Llar residència,0,0,,,,2,12
2011,Berguedà,Residència,0,0,,,,1,60
2011,Cerdanya,Llar amb suport,0,0,,,,0,0
2011,Cerdanya,Llar residència,0,0,,,,1,8
2011,Cerdanya,Residència,0,0,,,,0,0
2011,Conca de Barberà,Llar amb suport,0,0,,,,0,0
2011,Conca de Barberà,Llar residència,0,0,,,,2,25
2011,Conca de Barberà,Residència,0,0,,,,0,0
2011,Garraf,Llar amb suport,0,0,,,,0,0
2011,Garraf,Llar residència,0,0,,,,1,23
2011,Garraf,Residència,0,0,,,,1,60
2011,Garrigues,Llar amb suport,0,0,,,,0,0
2011,Garrigues,Llar residència,0,0,,,,2,40
2011,Garrigues,Residència,0,0,,,,0,0
2011,Garrotxa,Llar amb suport,0,0,,,,0,0
2011,Garrotxa,Llar residència,0,0,,,,3,36
2011,Garrotxa,Residència,0,0,,,,1,22
2011,Gironès,Llar amb suport,0,0,,,,0,0
2011,Gironès,Llar residència,0,0,,,,8,86
2011,Gironès,Residència,0,0,,,,7,214
2011,Lluçanès,Llar amb suport,0,0,,,,0,0
2011,Lluçanès,Llar residència,0,0,,,,0,0
2011,Lluçanès,Residència,0,0,,,,0,0
2011,Maresme,Llar amb suport,0,0,,,,0,0
2011,Maresme,Llar residència,2,24,0.0,0.0,2.0,14,163
2011,Maresme,Residència,1,50,0.0,0.0,1.0,5,298
2011,Moianès,Llar amb suport,0,0,,,,0,0
2011,Moianès,Llar residència,0,0,,,,1,9
2011,Moianès,Residència,0,0,,,,0,0
2011,Montsià,Llar amb suport,0,0,,,,0,0
2011,Montsià,Llar residència,0,0,,,,3,44
2011,Montsià,Residència,0,0,,,,1,31
2011,Noguera,Llar amb suport,0,0,,,,0,0
2011,Noguera,Llar residència,0,0,,,,3,33
2011,Noguera,Residència,0,0,,,,1,34
2011,Osona,Llar amb suport,0,0,,,,0,0
2011,Osona,Llar residència,0,0,,,,3,47
2011,Osona,Residència,0,0,,,,1,56
2011,Pallars Jussà,Llar amb suport,0,0,,,,0,0
2011,Pallars Jussà,Llar residència,0,0,,,,0,0
2011,Pallars Jussà,Residència,0,0,,,,0,0
2011,Pallars Sobirà,Llar amb suport,0,0,,,,0,0
2011,Pallars Sobirà,Llar residència,0,0,,,,0,0
2011,Pallars Sobirà,Residència,0,0,,,,0,0
2011,Pla d'Urgell,Llar amb suport,0,0,,,,0,0
2011,Pla d'Urgell,Llar residència,0,0,,,,2,48
2011,Pla d'Urgell,Residència,0,0,,,,2,35
2011,Pla de l'Estany,Llar amb suport,0,0,,,,0,0
2011,Pla de l'Estany,Llar residència,0,0,,,,1,18
2011,Pla de l'Estany,Residència,0,0,,,,2,30
2011,Priorat,Llar amb suport,0,0,,,,0,0
2011,Priorat,Llar residència,0,0,,,,1,16
2011,Priorat,Residència,0,0,,,,0,0
2011,Ribera d'Ebre,Llar amb suport,0,0,,,,0,0
2011,Ribera d'Ebre,Llar residència,0,0,,,,0,0
2011,Ribera d'Ebre,Residència,0,0,,,,0,0
2011,Ripollès,Llar amb suport,0,0,,,,0,0
2011,Ripollès,Llar residència,0,0,,,,4,47
2011,Ripollès,Residència,0,0,,,,1,26
2011,Segarra,Llar amb suport,0,0,,,,0,0
2011,Segarra,Llar residència,0,0,,,,0,0
2011,Segarra,Residència,0,0,,,,0,0
2011,Segrià,Llar amb suport,0,0,,,,0,0
2011,Segrià,Llar residència,0,0,,,,17,321
2011,Segrià,Residència,0,0,,,,5,300
2011,Selva,Llar amb suport,0,0,,,,0,0
2011,Selva,Llar residència,1,12,0.0,0.0,1.0,6,103
2011,Selva,Residència,0,0,,,,1,79
2011,Solsonès,Llar amb suport,0,0,,,,0,0
2011,Solsonès,Llar residència,0,0,,,,1,21
2011,Solsonès,Residència,0,0,,,,0,0
2011,Tarragonès,Llar amb suport,0,0,,,,0,0
2011,Tarragonès,Llar residència,0,0,,,,5,73
2011,Tarragonès,Residència,0,0,,,,1,24
2011,Terra Alta,Llar amb suport,0,0,,,,0,0
2011,Terra Alta,Llar residència,0,0,,,,0,0
2011,Terra Alta,Residència,0,0,,,,0,0
2011,Urgell,Llar amb suport,0,0,,,,0,0
2011,Urgell,Llar residència,0,0,,,,3,71
2011,Urgell,Residència,0,0,,,,0,0
2011,Val d'Aran,Llar amb suport,0,0,,,,0,0
2011,Val d'Aran,Llar residència,0,0,,,,0,0
2011,Val d'Aran,Residència,0,0,,,,0,0
2011,Vallès Occidental,Llar amb suport,0,0,,,,0,0
2011,Vallès Occidental,Llar residència,1,12,0.0,0.0,1.0,17,238
2011,Vallès Occidental,Residència,2,66,0.0,0.0,2.0,12,666
2011,Vallès Oriental,Llar amb suport,0,0,,,,0,0
2011,Vallès Oriental,Llar residència,0,0,,,,6,99
2011,Vallès Oriental,Residència,0,0,,,,4,136
2012,Alt Camp,Llar amb suport,0,0,,,,0,0
2012,Alt Camp,Llar residència,0,0,,,,1,8
2012,Alt Camp,Residència,0,0,,,,0,0
2012,Alt Empordà,Llar amb suport,0,0,,,,0,0
2012,Alt Empordà,Llar residència,0,0,,,,3,45
2012,Alt Empordà,Residència,0,0,,,,1,44
2012,Alt Penedès,Llar amb suport,0,0,,,,0,0
2012,Alt Penedès,Llar residència,0,0,,,,5,59
2012,Alt Penedès,Residència,0,0,,,,4,70
2012,Alt Urgell,Llar amb suport,0,0,,,,0,0
2012,Alt Urgell,Llar residència,0,0,,,,1,12
2012,Alt Urgell,Residència,0,0,,,,0,0
2012,Alta Ribagorça,Llar amb suport,0,0,,,,0,0
2012,Alta Ribagorça,Llar residència,0,0,,,,0,0
2012,Alta Ribagorça,Residència,0,0,,,,0,0
2012,Anoia,Llar amb suport,0,0,,,,0,0
2012,Anoia,Llar residència,0,0,,,,11,97
2012,Anoia,Residència,0,0,,,,3,63
2012,Bages,Llar amb suport,0,0,,,,0,0
2012,Bages,Llar residència,0,0,,,,11,156
2012,Bages,Residència,0,0,,,,5,141
2012,Baix Camp,Llar amb suport,0,0,,,,0,0
2012,Baix Camp,Llar residència,0,0,,,,5,85
2012,Baix Camp,Residència,0,0,,,,5,376
2012,Baix Ebre,Llar amb suport,0,0,,,,0,0
2012,Baix Ebre,Llar residència,1,12,0.0,0.0,1.0,4,62
2012,Baix Ebre,Residència,0,0,,,,0,0
2012,Baix Empordà,Llar amb suport,0,0,,,,0,0
2012,Baix Empordà,Llar residència,0,0,,,,3,34
2012,Baix Empordà,Residència,0,0,,,,1,16
2012,Baix Llobregat,Llar amb suport,0,0,,,,0,0
2012,Baix Llobregat,Llar residència,0,0,,,,12,204
2012,Baix Llobregat,Residència,0,0,,,,5,216
2012,Baix Penedès,Llar amb suport,0,0,,,,0,0
2012,Baix Penedès,Llar residència,0,0,,,,3,51
2012,Baix Penedès,Residència,0,0,,,,0,0
2012,Barcelonès,Llar amb suport,0,0,,,,1,7
2012,Barcelonès,Llar residència,2,36,0.0,0.0,2.0,49,606
2012,Barcelonès,Residència,0,0,,,,18,615
2012,Berguedà,Llar amb suport,0,0,,,,0,0
2012,Berguedà,Llar residència,0,0,,,,2,12
2012,Berguedà,Residència,0,0,,,,1,60
2012,Cerdanya,Llar amb suport,0,0,,,,0,0
2012,Cerdanya,Llar residència,0,0,,,,1,8
2012,Cerdanya,Residència,0,0,,,,0,0
2012,Conca de Barberà,Llar amb suport,0,0,,,,0,0
2012,Conca de Barberà,Llar residència,0,0,,,,2,25
2012,Conca de Barberà,Residència,0,0,,,,0,0
2012,Garraf,Llar amb suport,0,0,,,,0,0
2012,Garraf,Llar residència,0,0,,,,1,23
2012,Garraf,Residència,0,0,,,,1,60
2012,Garrigues,Llar amb suport,0,0,,,,0,0
2012,Garrigues,Llar residència,0,0,,,,2,40
2012,Garrigues,Residència,0,0,,,,0,0
2012,Garrotxa,Llar amb suport,0,0,,,,0,0
2012,Garrotxa,Llar residència,0,0,,,,3,36
2012,Garrotxa,Residència,0,0,,,,1,22
2012,Gironès,Llar amb suport,0,0,,,,0,0
2012,Gironès,Llar residència,0,0,,,,8,86
2012,Gironès,Residència,0,0,,,,7,214
2012,Lluçanès,Llar amb suport,0,0,,,,0,0
2012,Lluçanès,Llar residència,0,0,,,,0,0
2012,Lluçanès,Residència,0,0,,,,0,0
2012,Maresme,Llar amb suport,0,0,,,,0,0
2012,Maresme,Llar residència,1,11,0.0,0.0,1.0,15,174
2012,Maresme,Residència,0,0,,,,5,298
2012,Moianès,Llar amb suport,0,0,,,,0,0
2012,Moianès,Llar residència,0,0,,,,1,9
2012,Moianès,Residència,0,0,,,,0,0
2012,Montsià,Llar amb suport,0,0,,,,0,0
2012,Montsià,Llar residència,0,0,,,,3,44
2012,Montsià,Residència,0,0,,,,1,31
2012,Noguera,Llar amb suport,0,0,,,,0,0
2012,Noguera,Llar residència,0,0,,,,3,33
2012,Noguera,Residència,0,0,,,,1,34
2012,Osona,Llar amb suport,0,0,,,,0,0
2012,Osona,Llar residència,0,0,,,,3,47
2012,Osona,Residència,0,0,,,,1,56
2012,Pallars Jussà,Llar amb suport,0,0,,,,0,0
2012,Pallars Jussà,Llar residència,0,0,,,,0,0
2012,Pallars Jussà,Residència,0,0,,,,0,0
2012,Pallars Sobirà,Llar amb suport,0,0,,,,0,0
2012,Pallars Sobirà,Llar residència,0,0,,,,0,0
2012,Pallars Sobirà,Residència,0,0,,,,0,0
2012,Pla d'Urgell,Llar amb suport,0,0,,,,0,0
2012,Pla d'Urgell,Llar residència,0,0,,,,2,48
2012,Pla d'Urgell,Residència,0,0,,,,2,35
2012,Pla de l'Estany,Llar amb suport,0,0,,,,0,0
2012,Pla de l'Estany,Llar residència,0,0,,,,1,18
2012,Pla de l'Estany,Residència,0,0,,,,2,30
2012,Priorat,Llar amb suport,0,0,,,,0,0
2012,Priorat,Llar residència,0,0,,,,1,16
2012,Priorat,Residència,0,0,,,,0,0
2012,Ribera d'Ebre,Llar amb suport,0,0,,,,0,0
2012,Ribera d'Ebre,Llar residència,1,24,0.0,0.0,1.0,1,24
2012,Ribera d'Ebre,Residència,0,0,,,,0,0
2012,Ripollès,Llar amb suport,0,0,,,,0,0
2012,Ripollès,Llar residència,0,0,,,,4,47
2012,Ripollès,Residència,0,0,,,,1,26
2012,Segarra,Llar amb suport,0,0,,,,0,0
2012,Segarra,Llar residència,0,0,,,,0,0
2012,Segarra,Residència,0,0,,,,0,0
2012,Segrià,Llar amb suport,0,0,,,,0,0
2012,Segrià,Llar residència,0,0,,,,17,321
2012,Segrià,Residència,0,0,,,,5,300
2012,Selva,Llar amb suport,0,0,,,,0,0
2012,Selva,Llar residència,0,0,,,,6,103
2012,Selva,Residència,0,0,,,,1,79
2012,Solsonès,Llar amb suport,0,0,,,,0,0
2012,Solsonès,Llar residència,0,0,,,,1,21
2012,Solsonès,Residència,0,0,,,,0,0
2012,Tarragonès,Llar amb suport,0,0,,,,0,0
2012,Tarragonès,Llar residència,0,0,,,,5,73
2012,Tarragonès,Residència,0,0,,,,1,24
2012,Terra Alta,Llar amb suport,0,0,,,,0,0
2012,Terra Alta,Llar residència,0,0,,,,0,0
2012,Terra Alta,Residència,0,0,,,,0,0
2012,Urgell,Llar amb suport,0,0,,,,0,0
2012,Urgell,Llar residència,0,0,,,,3,71
2012,Urgell,Residència,0,0,,,,0,0
2012,Val d'Aran,Llar amb suport,0,0,,,,0,0
2012,Val d'Aran,Llar residència,0,0,,,,0,0
2012,Val d'Aran,Residència,0,0,,,,0,0
2012,Vallès Occidental,Llar amb suport,0,0,,,,0,0
2012,Vallès Occidental,Llar residència,1,12,0.0,0.0,1.0,18,250
2012,Vallès Occidental,Residència,0,0,,,,12,666
2012,Vallès Oriental,Llar amb suport,0,0,,,,0,0
2012,Vallès Oriental,Llar residència,1,24,1.0,0.0,0.0,7,123
2012,Vallès Oriental,Residència,1,30,1.0,0.0,0.0,5,166
2013,Alt Camp,Llar amb suport,0,0,,,,0,0
2013,Alt Camp,Llar residència,0,0,,,,1,8
2013,Alt Camp,Residència,0,0,,,,0,0
2013,Alt Empordà,Llar amb suport,0,0,,,,0,0
2013,Alt Empordà,Llar residència,0,0,,,,3,45
2013,Alt Empordà,Residència,0,0,,,,1,44
2013,Alt Penedès,Llar amb suport,0,0,,,,0,0
2013,Alt Penedès,Llar residència,0,0,,,,5,59
2013,Alt Penedès,Residència,0,0,,,,4,70
2013,Alt Urgell,Llar amb suport,0,0,,,,0,0
2013,Alt Urgell,Llar residència,0,0,,,,1,12
2013,Alt Urgell,Residència,0,0,,,,0,0
2013,Alta Ribagorça,Llar amb suport,0,0,,,,0,0
2013,Alta Ribagorça,Llar residència,0,0,,,,0,0
2013,Alta Ribagorça,Residència,0,0,,,,0,0
2013,Anoia,Llar amb suport,0,0,,,,0,0
2013,Anoia,Llar residència,0,0,,,,11,97
2013,Anoia,Residència,0,0,,,,3,63
2013,Bages,Llar amb suport,0,0,,,,0,0
2013,Bages,Llar residència,0,0,,,,11,156
2013,Bages,Residència,0,0,,,,5,141
2013,Baix Camp,Llar amb suport,0,0,,,,0,0
2013,Baix Camp,Llar residència,0,0,,,,5,85
2013,Baix Camp,Residència,0,0,,,,5,376
2013,Baix Ebre,Llar amb suport,0,0,,,,0,0
2013,Baix Ebre,Llar residència,0,0,,,,4,62
2013,Baix Ebre,Residència,1,30,0.0,0.0,1.0,1,30
2013,Baix Empordà,Llar amb suport,0,0,,,,0,0
2013,Baix Empordà,Llar residència,0,0,,,,3,34
2013,Baix Empordà,Residència,0,0,,,,1,16
2013,Baix Llobregat,Llar amb suport,0,0,,,,0,0
2013,Baix Llobregat,Llar residència,0,0,,,,12,204
2013,Baix Llobregat,Residència,0,0,,,,5,216
2013,Baix Penedès,Llar amb suport,0,0,,,,0,0
2013,Baix Penedès,Llar residència,0,0,,,,3,51
2013,Baix Penedès,Residència,0,0,,,,0,0
2013,Barcelonès,Llar amb suport,0,0,,,,1,7
2013,Barcelonès,Llar residència,2,24,0.0,0.0,2.0,51,630
2013,Barcelonès,Residència,1,4,0.0,0.0,1.0,19,619
2013,Berguedà,Llar amb suport,0,0,,,,0,0
2013,Berguedà,Llar residència,0,0,,,,2,12
2013,Berguedà,Residència,0,0,,,,1,60
2013,Cerdanya,Llar amb suport,0,0,,,,0,0
2013,Cerdanya,Llar residència,0,0,,,,1,8
2013,Cerdanya,Residència,0,0,,,,0,0
2013,Conca de Barberà,Llar amb suport,0,0,,,,0,0
2013,Conca de Barberà,Llar residència,0,0,,,,2,25
2013,Conca de Barberà,Residència,0,0,,,,0,0
2013,Garraf,Llar amb suport,0,0,,,,0,0
2013,Garraf,Llar residència,0,0,,,,1,23
2013,Garraf,Residència,0,0,,,,1,60
2013,Garrigues,Llar amb suport,0,0,,,,0,0
2013,Garrigues,Llar residència,0,0,,,,2,40
2013,Garrigues,Residència,0,0,,,,0,0
2013,Garrotxa,Llar amb suport,0,0,,,,0,0
2013,Garrotxa,Llar residència,0,0,,,,3,36
2013,Garrotxa,Residència,0,0,,,,1,22
2013,Gironès,Llar amb suport,0,0,,,,0,0
2013,Gironès,Llar residència,0,0,,,,8,86
2013,Gironès,Residència,0,0,,,,7,214
2013,Lluçanès,Llar amb suport,0,0,,,,0,0
2013,Lluçanès,Llar residència,0,0,,,,0,0
2013,Lluçanès,Residència,0,0,,,,0,0
2013,Maresme,Llar amb suport,0,0,,,,0,0
2013,Maresme,Llar residència,0,0,,,,15,174
2013,Maresme,Residència,0,0,,,,5,298
2013,Moianès,Llar amb suport,0,0,,,,0,0
2013,Moianès,Llar residència,1,8,0.0,0.0,1.0,2,17
2013,Moianès,Residència,0,0,,,,0,0
2013,Montsià,Llar amb suport,0,0,,,,0,0
2013,Montsià,Llar residència,0,0,,,,3,44
2013,Montsià,Residència,0,0,,,,1,31
2013,Noguera,Llar amb suport,0,0,,,,0,0
2013,Noguera,Llar residència,0,0,,,,3,33
2013,Noguera,Residència,0,0,,,,1,34
2013,Osona,Llar amb suport,0,0,,,,0,0
2013,Osona,Llar residència,0,0,,,,3,47
2013,Osona,Residència,0,0,,,,1,56
2013,Pallars Jussà,Llar amb suport,0,0,,,,0,0
2013,Pallars Jussà,Llar residència,0,0,,,,0,0
2013,Pallars Jussà,Residència,0,0,,,,0,0
2013,Pallars Sobirà,Llar amb suport,0,0,,,,0,0
2013,Pallars Sobirà,Llar residència,0,0,,,,0,0
2013,Pallars Sobirà,Residència,0,0,,,,0,0
2013,Pla d'Urgell,Llar amb suport,0,0,,,,0,0
2013,Pla d'Urgell,Llar residència,0,0,,,,2,48
2013,Pla d'Urgell,Residència,0,0,,,,2,35
2013,Pla de l'Estany,Llar amb suport,0,0,,,,0,0
2013,Pla de l'Estany,Llar residència,0,0,,,,1,18
2013,Pla de l'Estany,Residència,0,0,,,,2,30
2013,Priorat,Llar amb suport,0,0,,,,0,0
2013,Priorat,Llar residència,0,0,,,,1,16
